"folioviv","foliohog","numren","clave","ing_tri"
"1408566403","1","01","P009",1418.47
"1408566403","1","01","P007",16630.43
"1408566403","1","01","P005",7777.17
"1408566403","1","01","P001",16385.86
"1408566403","1","03","P067",9.78
"1408566403","1","03","P040",293.47
"1408566403","1","02","P009",2445.65
"1408566404","1","01","P024",88043.47
"1408566404","1","03","P022",10760.86
"1408566404","1","02","P024",29347.82
"1408566404","1","01","P032",11739.13
"1408566405","1","01","P054",1614.13
"1408566405","1","01","P041",4891.3
"1408566405","1","01","P040",21032.6
"1408760201","1","01","P001",19392.26
"1408760201","1","01","P009",745.85
"1408760201","1","01","P040",5966.85
"1408760201","1","02","P040",1193.37
"1408760201","1","04","P040",895.02
"1408760201","1","03","P040",895.02
"1408760203","1","02","P040",3878.45
"1408760203","1","01","P040",8950.27
"1408760204","1","03","P067",40.77
"1408760204","1","02","P042",944.75
"1408760204","1","02","P001",10342.54
"1408760204","1","01","P009",895.02
"1408760204","1","01","P001",23270.71
"1408760204","1","01","P004",596.68
"1408760205","2","03","P001",14718.23
"1408760205","2","02","P022",5966.85
"1408760205","2","03","P009",372.92
"1408760205","2","03","P051",248.61
"1408760205","1","01","P040",12928.17
"1408760205","1","02","P040",248.61
"1408760205","1","02","P067",5.96
"1408760205","2","01","P045",1491.71
"1408760205","2","02","P001",1491.71
"1408760205","2","03","P008",124.3
"1408760206","1","02","P004",2088.39
"1408760206","1","02","P001",25856.35
"1408760206","1","02","P051",745.85
"1408760206","1","01","P044",1640.88
"1408760206","1","02","P009",994.47
"1408932601","1","03","P009",1229.5
"1408932601","1","04","P001",10819.67
"1408932601","1","02","P014",5901.63
"1408932601","1","02","P001",5901.63
"1408932601","1","03","P001",10819.67
"1408932601","1","04","P009",1229.5
"1408932601","1","01","P012",7214.75
"1408932602","1","01","P001",20360.65
"1408932602","1","01","P009",860.65
"1408932602","1","02","P039",688.52
"1408932602","1","02","P040",24.59
"1408932602","1","01","P053",245.9
"1408932602","1","01","P008",491.8
"1408932602","1","01","P006",1131.14
"1408932603","1","02","P069",12265.57
"1408932603","1","01","P001",8262.29
"1408932603","1","01","P009",368.85
"1408932603","1","01","P008",12.29
"1408932603","1","01","P003",20655.73
"1408932604","1","02","P036",245.9
"1408932604","1","02","P009",393.44
"1408932604","1","02","P001",8262.29
"1408932604","1","01","P006",1524.59
"1408932604","1","01","P009",737.7
"1408932604","1","01","P001",29508.19
"1408932605","1","01","P001",39098.36
"1408932606","1","04","P022",6442.62
"1408932606","1","03","P042",442.62
"1408932606","1","05","P009",614.75
"1408932606","1","03","P001",1303.27
"1408932606","1","02","P032",6491.8
"1408932606","1","01","P032",6491.8
"1408932606","1","05","P004",2124.59
"1408932606","1","05","P001",19672.13
"1408932606","1","03","P022",393.44
"1409022001","1","03","P001",46956.52
"1409022001","1","02","P009",3668.47
"1409022001","1","02","P001",44021.73
"1409022001","1","01","P032",44021.73
"1409022001","1","03","P009",4891.3
"1409022001","1","03","P007",2934.78
"1409022001","1","04","P009",366.84
"1409022001","1","04","P001",58695.65
"1409022003","1","02","P007",2201.08
"1409022003","1","02","P009",1222.82
"1409022003","1","02","P001",26413.04
"1409022003","1","01","P032",38152.17
"1409022004","1","03","P007",2445.65
"1409022004","1","03","P001",20543.47
"1409022004","1","03","P009",2445.65
"1409022004","1","01","P032",44021.73
"1409022004","1","02","P032",44021.73
"1409022005","1","01","P069",22475.54
"1409094601","1","01","P009",2459.01
"1409094601","1","01","P001",88524.59
"1409094602","1","01","P032",59016.39
"1409094603","1","01","P009",1967.21
"1409094603","1","02","P001",23606.55
"1409094603","1","02","P009",983.6
"1409094603","1","01","P001",23606.55
"1409094603","1","01","P003",15737.7
"1409094603","1","01","P008",1475.4
"1409094604","1","01","P001",3442.62
"1409094605","1","01","P008",1229.5
"1409094605","1","01","P009",1967.21
"1409094605","1","01","P024",4426.22
"1409094605","1","01","P001",47213.11
"1409204701","1","01","P001",23606.55
"1409204701","1","01","P004",1229.5
"1409204701","1","01","P009",1475.4
"1409204701","1","01","P008",614.75
"1409204702","1","02","P033",34426.22
"1409204702","1","02","P001",29016.39
"1409204702","1","01","P001",17016.39
"1409204706","1","01","P032",6491.8
"1409204706","1","03","P009",737.7
"1409204706","1","03","P008",737.7
"1409204706","1","03","P001",14163.93
"1409204706","1","02","P009",1180.32
"1409204706","1","02","P008",2950.81
"1409204706","1","02","P001",14163.93
"1409204706","1","02","P005",2483.6
"1409204706","1","02","P006",5409.83
"1409204706","1","02","P007",491.8
"1409220702","1","01","P001",18688.52
"1409220702","1","01","P041",4549.18
"1409220702","1","02","P003",18983.6
"1409220702","1","02","P041",1229.5
"1409220702","1","02","P054",2459.01
"1409220702","1","03","P041",1947.54
"1409220703","1","01","P008",4918.03
"1409220703","1","01","P009",4918.03
"1409220703","1","03","P001",737.7
"1409220703","1","04","P001",2704.91
"1409220703","1","01","P001",118032.78
"1409220704","1","01","P009",8606.55
"1409220704","1","02","P001",44262.29
"1409220704","1","02","P007",1573.77
"1409220704","1","01","P001",64918.03
"1409220704","1","02","P009",5409.83
"1409220704","1","02","P065",3442.62
"1409220704","1","03","P040",639.34
"1409220704","1","04","P040",639.34
"1409220706","1","02","P001",17704.91
"1409220706","1","01","P009",491.8
"1409220706","1","01","P003",50163.93
"1409220706","1","01","P001",11803.27
"1409220706","1","02","P003",80065.57
"1409286501","1","01","P001",25434.78
"1409286501","1","03","P001",19076.08
"1409286501","1","04","P040",5869.56
"1409286502","1","01","P001",15260.86
"1409286503","1","04","P001",7923.91
"1409286503","1","07","P001",19076.08
"1409286503","1","07","P004",733.69
"1409286503","1","02","P004",1222.82
"1409286503","1","02","P001",31793.47
"1409286504","1","02","P004",4989.13
"1409286504","1","05","P067",146.73
"1409286504","1","02","P001",8266.3
"1409286504","1","01","P001",12081.52
"1409286505","1","01","P041",2445.65
"1409286505","1","03","P001",16532.6
"1409286505","1","01","P040",5869.56
"1409286505","1","01","P001",26706.52
"1409286505","1","01","P009",195.65
"1409286506","1","01","P001",16434.78
"1409286506","1","01","P022",3130.43
"1409293301","1","05","P032",1467.39
"1409293301","1","03","P032",1760.86
"1409293301","1","01","P051",15749.99
"1409293301","1","02","P001",7888.69
"1409293301","1","01","P022",36195.65
"1409293301","1","04","P032",1760.86
"1409293301","1","01","P040",14673.91
"1409293302","1","01","P040",4695.65
"1409293302","1","01","P032",8217.39
"1409293303","1","01","P069",20316.03
"1409293303","1","03","P032",1467.39
"1409293303","1","04","P032",1467.39
"1409293303","1","02","P032",4402.17
"1409293304","1","01","P040",4206.52
"1409293304","1","02","P001",11739.13
"1409293305","1","03","P040",4402.17
"1409293305","1","01","P001",13671.19
"1409293305","1","02","P001",11592.39
"1409293306","1","02","P041",2828.15
"1409293306","1","02","P051",2788.04
"1409293306","1","02","P001",19076.08
"1409293306","1","02","P009",366.84
"1409383202","1","01","P062",44751.38
"1409383202","1","02","P026",1739.33
"1409383202","1","02","P038",28640.88
"1409383202","1","02","P051",14917.12
"1409383202","1","02","P011",179005.52
"1409383202","1","02","P063",2486.18
"1409383206","1","02","P007",1740.33
"1409383206","1","01","P033",47734.8
"1409383206","1","02","P009",2486.18
"1409383206","1","02","P001",41767.95
"1409429902","1","01","P041",7336.95
"1409429902","1","01","P044",1702.17
"1409429902","1","01","P001",2739.13
"1409429903","1","01","P070",6260.86
"1409429903","1","02","P070",14028.26
"1409429904","1","02","P002",2543.47
"1409429904","1","01","P009",1834.23
"1409429904","1","01","P008",978.26
"1409429904","1","01","P001",19956.52
"1409429904","1","03","P004",733.69
"1409429904","1","07","P024",3521.73
"1409429904","1","07","P009",1956.52
"1409429904","1","07","P008",1222.82
"1409429904","1","07","P004",195.65
"1409429904","1","07","P001",20543.47
"1409429904","1","04","P002",2543.47
"1409429904","1","03","P009",733.69
"1409429904","1","03","P001",17608.69
"1409429905","1","01","P001",23478.26
"1409429905","1","01","P009",2445.65
"1409429905","1","01","P002",1956.52
"1409432502","1","02","P063",733.69
"1409432502","1","01","P022",11445.65
"1409432502","1","01","P068",28848.91
"1409432503","1","01","P041",2934.78
"1409432503","1","01","P001",23478.26
"1409432503","1","02","P040",4451.08
"1409432504","1","02","P008",366.84
"1409432504","1","02","P009",855.97
"1409432504","1","02","P032",7336.95
"1409432504","1","03","P032",7336.95
"1409432504","1","02","P001",17608.69
"1409432504","1","04","P032",7336.95
"1409432505","1","03","P001",3091.3
"1409432505","1","01","P044",1702.17
"1409432505","1","01","P069",15538.69
"1409432506","1","02","P001",13206.52
"1409432506","1","01","P022",6358.69
"1409432506","1","01","P001",9538.04
"1409475302","1","01","P008",3668.47
"1409475302","1","03","P008",1222.82
"1409475302","1","01","P001",88043.47
"1409475302","1","03","P007",978.26
"1409475302","1","03","P001",32282.6
"1409475302","1","02","P024",17608.69
"1409475302","1","01","P009",3668.47
"1409475302","1","04","P001",7826.08
"1409475302","1","03","P009",1345.1
"1409475302","1","01","P005",1956.52
"1409475302","1","01","P006",14673.91
"1409475302","1","01","P007",1956.52
"1409475306","1","01","P001",26413.04
"1409475306","1","01","P008",3668.47
"1409475306","1","01","P009",2445.65
"1409475306","1","02","P024",29347.82
"1409475306","1","03","P001",586.95
"1409475306","1","01","P007",2445.65
"1409475306","1","01","P002",57717.39
"1409528801","1","01","P068",67524.59
"1409528803","1","01","P024",7377.04
"1409528803","1","02","P005",3442.62
"1409528803","1","02","P009",5409.83
"1409528803","1","03","P040",295.08
"1409528803","1","01","P036",2459.01
"1409528803","1","02","P001",36196.72
"1409528803","1","01","P009",2950.81
"1409528803","1","01","P007",491.8
"1409528803","1","01","P001",79672.13
"1409528803","1","04","P040",147.54
"1409528804","1","02","P022",15442.62
"1409528804","1","04","P001",1770.49
"1409528804","1","01","P001",5508.19
"1409528804","1","01","P022",37868.85
"1409528805","1","03","P009",1229.5
"1409528805","1","01","P014",5901.63
"1409528805","1","01","P009",122.95
"1409528805","1","01","P001",8852.45
"1409528805","1","05","P067",245.9
"1409528805","1","04","P009",491.8
"1409528805","1","04","P001",13278.68
"1409528805","1","01","P032",6491.8
"1409528805","1","02","P001",19180.32
"1409528805","1","02","P009",368.85
"1409528805","1","03","P001",23016.39
"1409528806","1","06","P040",295.08
"1409528806","1","02","P009",1967.21
"1409528806","1","01","P001",25573.77
"1409528806","1","04","P049",9.83
"1409528806","1","02","P051",2459.01
"1409528806","1","02","P001",17704.91
"1409528806","1","01","P009",983.6
"1409536401","1","02","P076",6830.7
"1409536401","1","04","P040",68.47
"1409536401","1","03","P040",68.47
"1409536401","1","01","P022",9782.6
"1409536401","1","01","P006",1467.39
"1409536401","1","01","P005",244.56
"1409536401","1","01","P003",2934.78
"1409536401","1","01","P001",9782.6
"1409536401","1","02","P068",1134.78
"1409536402","1","02","P001",11739.13
"1409536402","1","01","P024",11739.13
"1409536402","1","02","P077",60231.52
"1409536402","1","01","P003",4891.3
"1409536402","1","01","P032",17608.69
"1409536405","1","01","P001",102717.39
"1409536405","1","01","P006",44021.73
"1409536405","1","01","P008",9782.6
"1409536405","1","03","P040",1418.47
"1409536405","1","04","P040",1271.73
"1409536405","1","05","P040",1271.73
"1409536405","1","01","P009",7336.95
"1409568901","1","01","P001",29347.82
"1409568901","1","01","P040",88043.47
"1409568901","1","02","P001",2347.82
"1409568901","1","02","P003",1173.91
"1409568901","1","03","P003",1173.91
"1409568901","1","03","P001",2347.82
"1409568903","1","03","P040",35217.39
"1409568903","1","01","P040",17608.69
"1409568903","1","02","P040",17608.69
"1409568906","1","01","P040",102717.39
"1409574801","1","01","P001",29508.19
"1409574801","1","01","P006",2459.01
"1409574801","1","01","P009",2459.01
"1409574801","1","02","P009",737.7
"1409574801","1","02","P003",18688.52
"1409574801","1","02","P005",688.52
"1409574801","1","02","P008",614.75
"1409574801","1","02","P001",17704.91
"1409574802","1","02","P032",4426.22
"1409574802","1","02","P070",14460.49
"1409574802","1","01","P001",14754.09
"1409574802","1","01","P004",1770.49
"1409574802","1","01","P009",614.75
"1409574802","1","01","P014",7377.04
"1409574803","1","01","P009",737.7
"1409574803","1","01","P001",19180.32
"1409574803","1","01","P014",14754.09
"1409574804","1","02","P009",1449.59
"1409574804","1","01","P009",1029.09
"1409574804","1","03","P001",14163.93
"1409574804","1","01","P001",23016.39
"1409574804","1","02","P051",1475.4
"1409574804","1","02","P007",135.24
"1409574804","1","02","P001",32459.01
"1409574804","1","01","P004",752.45
"1409574804","1","01","P008",983.6
"1409574805","1","01","P008",1106.55
"1409574805","1","01","P001",34229.5
"1409574805","1","02","P001",21245.9
"1409574805","1","01","P009",1426.22
"1409574805","1","01","P024",9442.62
"1409574806","1","02","P014",8262.29
"1409574806","1","02","P001",13278.68
"1409574806","1","01","P040",14754.09
"1409574806","1","01","P009",1475.4
"1409574806","1","01","P001",17704.91
"1409574806","1","03","P038",4426.22
"1409667001","1","01","P040",51065.21
"1409667002","1","03","P001",7630.43
"1409667002","1","02","P022",489.13
"1409667002","1","01","P053",1956.52
"1409667002","1","01","P009",2690.21
"1409667002","1","01","P007",2934.78
"1409667002","1","04","P040",929.34
"1409667002","1","01","P001",34043.47
"1409667002","1","01","P006",2934.78
"1409667003","1","01","P024",19076.08
"1409667003","1","01","P041",23478.26
"1409667005","1","04","P040",342.39
"1409667005","1","01","P040",27880.43
"1409667219","1","03","P001",42961.32
"1409667219","1","01","P040",2983.42
"1409667219","1","04","P001",42961.32
"1409667220","1","02","P041",895.02
